handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
AMS2224,Product,Oil & Acrylic Brush Series 306 No. 14,"Crafted with care and shaped by hand, this Van Gogh oil and acrylic brush has a flexible hair bundle resistant to wear. The flexibility of the golden synthetic hair bundle makes this brush especially great for acrylic painting, since acrylic colours are normally used in a more liquified consistency. The fan shaped hair bundle is great to blend colours or to add special effects. This brush has a hair bundle width of 68.0 mm.",cb807d_e127273f073349b9bc4723b20e55b43e~mv2.jpg;cb807d_ea82b6512d32413b921de4d58c198796~mv2.png,VAN GOGH;Brushes & Painting Tools;Brushes - oil / acrylic,TA90930614,,12.2,,true,PERCENT,0.0,8,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAN GOGH
AMS2225,Product,"Varnish Brush Series 362 No. 1.5""","Crafted with care and shaped by hand, this Van Gogh watercolour brush has a flexible hair bundle resistant to wear. The synthetic hair bundle can absorb a large amount of water and has a round shape with a very fine tip for detailed working. The brush nib can be placed inside the handle when stored during traveling, which makes it a convenient tool for plein air painting.",12340a_bc0640efd7514ae1ae1eb7d06c9f729b~mv2.jpg;12340a_7b7a8e627add4740816fd91537de48a8~mv2.png,VAN GOGH;Brushes & Painting Tools;Brushes - varnish,TA90936215,,10.78,,true,PERCENT,0.0,9,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAN GOGH
AMS2226,Product,"Varnish Brush Series 362 No. 3""","Crafted with care and shaped by hand, this Van Gogh watercolour brush has a flexible hair bundle resistant to wear. The synthetic hair bundle can absorb a large amount of water and has a round shape with a very fine tip for detailed working. The brush nib can be placed inside the handle when stored during traveling, which makes it a convenient tool for plein air painting.",12340a_a6c41ae30b2d49b2b002e06ef3b6f220~mv2.png;12340a_2f33cca435fa4ca4861aac67ba02ae39~mv2.png;12340a_3a3309bcaade4781bed8d58e9898e303~mv2.png,VAN GOGH;Brushes & Painting Tools;Brushes - varnish,TA90936230,,18.48,,true,PERCENT,0.0,5,,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAN GOGH
AMS2227,Product,"Varnish Brush Series 370 No. 2""","Crafted with care and shaped by hand, this varnish brush has a flexible hair bundle resistant to wear. The flexibility of the golden synthetic hair bundle makes this brush ideal for applying varnish or primer. Also great for adding broad underpaintings with acrylic colour. With the spalter shaped hair bundle you can easily create even layers of colour or medium on your canvas. This brush has a hair bundle width of 20 mm.",12340a_e98294c9e856429e9c1a2ebe55d1b685~mv2.png;12340a_3eb1b300c76b4acaaca1d7cc3832ccee~mv2.png;12340a_880bb98d32e5472f9e36ac4e17357515~mv2.png,VAN GOGH;Brushes & Painting Tools;Brushes - varnish,TA90937020,,27.17,,true,PERCENT,0.0,5,,8.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAN GOGH
AMS2228,Product,Oil & Acrylic Brush Series 220 No. 2,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_3acc9588dac94374b40926a1c1eb3be8~mv2.jpg;cb807d_fd73f15e7df846da8d753cfc0429c177~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922002,,1.98,,true,PERCENT,0.0,14,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2229,Product,Oil & Acrylic Brush Series 220 No. 4,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_c3cdeecd3cae4fbbb3dcb0d113e12ebd~mv2.jpg;cb807d_78daa0d93e7348d4b9d91d9d997816a1~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922004,,1.98,,true,PERCENT,0.0,26,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2230,Product,Oil & Acrylic Brush Series 220 No. 6,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_6a8e272b3ea541eeb447d3c053acf9ef~mv2.jpg;cb807d_e129ff3190d443d18dc1abbe9d377915~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922006,,2.2,,true,PERCENT,0.0,12,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2231,Product,Oil & Acrylic Brush Series 220 No. 8,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_2b3f068dca63482dacf9fcbfbf2f735f~mv2.jpg;cb807d_cad1928489b945d1aea5b537f08d8ed5~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922008,,2.31,,true,PERCENT,0.0,10,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2232,Product,Oil & Acrylic Brush Series 220 No. 10,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_67b3feb19ab6466092be80ec9b51f793~mv2.jpg;cb807d_58d86027ee604f25bf2df3e0d7df21c0~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922010,,2.53,,true,PERCENT,0.0,12,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2233,Product,Oil & Acrylic Brush Series 220 No. 12,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_40bfd9efeb5c4ec99002b0be87485396~mv2.jpg;cb807d_54a4ee83f2f6487fb1a37a594d957680~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922012,,2.86,,true,PERCENT,0.0,7,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2234,Product,Oil & Acrylic Brush Series 220 No. 14,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_802834af501648a6875e77d05da57eac~mv2.jpg;cb807d_143ae8a7ce4840adadf13323ea157feb~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922014,,2.97,,true,PERCENT,0.0,12,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2235,Product,Oil & Acrylic Brush Series 220 No. 16,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_d3dc78a875db4fa4b9a23f1e3390e40d~mv2.jpg;cb807d_0a34b83211a446968184f4ed8229646d~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922016,,3.76,,true,PERCENT,0.0,12,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2236,Product,Oil & Acrylic Brush Series 220 No. 18,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_50598b69fb7f4b5e8609e20da51fdc1a~mv2.jpg;cb807d_86683d444ab84175a423b3623c78724c~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922018,,4.55,,true,PERCENT,0.0,12,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2237,Product,Oil & Acrylic Brush Series 220 No. 20,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_43696de63c3941559c3f667cedb9df24~mv2.jpg;cb807d_e646e53bce8e4e028c345a7f8986e2ce~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922020,,5.83,,true,PERCENT,0.0,11,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2238,Product,Oil & Acrylic Brush Series 220 No. 24,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_58e6941cd8394cef810a9bab4b599e7c~mv2.jpg;cb807d_b9b8e5b1503e4543aeedb60d876474d3~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922024,,8.69,,true,PERCENT,0.0,11,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2239,Product,Oil & Acrylic Brush Series 221 No. 2,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_9ffdaa278d4d45cd9c23290dd185ddaf~mv2.jpg;cb807d_d8100a84d37644e18d5a9f1932505387~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922102,,9.15,,true,PERCENT,0.0,21,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2240,Product,Oil & Acrylic Brush Series 221 No. 4,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_29d1473d4c8a4d259a0d3a96150ae058~mv2.jpg;cb807d_41b5fb5f3424446c81a504813121f15b~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922104,,3.2,,true,PERCENT,0.0,28,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2241,Product,Oil & Acrylic Brush Series 221 No. 6,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_ae8f1b122f904b2cace53c6f952fb3e6~mv2.jpg;cb807d_261b5eb14d0b4b5d8c7d9fee0d724dfc~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922106,,3.4,,true,PERCENT,0.0,9,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2242,Product,Oil & Acrylic Brush Series 221 No. 8,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_2aad12e64abb40058d0488d23d58a6b7~mv2.jpg;cb807d_2400697842614c2dac76fa3ab0b43aad~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922108,,9.02,,true,PERCENT,0.0,25,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2243,Product,Oil & Acrylic Brush Series 221 No. 10,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_6d55e870506a499c83e5205aab978325~mv2.jpg;cb807d_072988b310314aadbe02eff304d1ef7b~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922110,,3.96,,true,PERCENT,0.0,29,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2244,Product,Oil & Acrylic Brush Series 221 No. 12,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_473ce901b38d4bcf835d700a61729f0e~mv2.jpg;cb807d_71e2167b9c394ec1bd448d3978279c9c~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922112,,4.3,,true,PERCENT,0.0,54,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2245,Product,Oil & Acrylic Brush Series 221 No. 14,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_3c81a3b2c1624e38aa525ea70a08fba8~mv2.jpg;cb807d_7d39483f107c4cd98e92ea9acf5cc7b7~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922114,,5.28,,true,PERCENT,0.0,30,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2246,Product,Oil & Acrylic Brush Series 221 No. 16,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_d76e8191b1774832b1197fd6e7d6829d~mv2.jpg;cb807d_3eb2688177d340049db5c146afdadbe1~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922116,,6.82,,true,PERCENT,0.0,36,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2247,Product,Oil & Acrylic Brush Series 221 No. 18,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_73fdd32b78354188a4b69b1cbc7cdc3c~mv2.jpg;cb807d_47cdbe63e3414a318e593964d2b5992c~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922118,,9.13,,true,PERCENT,0.0,24,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2248,Product,Oil & Acrylic Brush Series 221 No. 20,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_649c2660abe443eba8db436b83b0dafa~mv2.jpg;cb807d_c68bdd12ee6c4c23a2ad3832259deb7d~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922120,,10.0,,true,PERCENT,0.0,24,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2249,Product,Oil & Acrylic Brush Series 221 No. 24,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_b89fb3653a9a4d038349f8738cba9560~mv2.jpg;cb807d_437cb01093c5417c994f3faafc2ca2f4~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922124,,13.3,,true,PERCENT,0.0,34,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2250,Product,Oil & Acrylic Brush Series 222 No. 2,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_6b10673e42d64578a098141bc07d62e7~mv2.jpg;cb807d_5857d48443214adc80be198d1d9c49ac~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922202,,9.0,,true,PERCENT,0.0,9,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2251,Product,Oil & Acrylic Brush Series 222 No. 4,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_b7f04d5d2a594e649ea85fbec36b5197~mv2.jpg;cb807d_323c242a9bcd47ed869226158e3f4239~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922204,,3.4,,true,PERCENT,0.0,0,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2252,Product,Oil & Acrylic Brush Series 222 No. 6,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_0f07028a523d4ca6a2444b9c4b4deccb~mv2.jpg;cb807d_2482a40cfecc42628c02dd88e4caf54b~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922206,,3.74,,true,PERCENT,0.0,0,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2253,Product,Oil & Acrylic Brush Series 222 No. 8,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_e8642eda806643b1ae109a1dcba4170b~mv2.jpg;cb807d_597a79320044423c91f63d65f46efcb1~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922208,,4.07,,true,PERCENT,0.0,0,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2254,Product,Oil & Acrylic Brush Series 222 No. 10,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_c4f9496bcff64f149708fbac4245107b~mv2.jpg;cb807d_e380631157054ea2a06e3fbbcdff81be~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922210,,4.3,,true,PERCENT,0.0,0,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2255,Product,Oil & Acrylic Brush Series 222 No. 12,"For each type of paint there is a suitable Talens brush or painting knife! 
Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.
The size in inches indicates the width of the hair bundle.",cb807d_882c2066402343b59100ffd033cd67d0~mv2.jpg;cb807d_38c8f3e873f949eab6e0c237cc1660aa~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922212,,4.73,,true,PERCENT,0.0,10,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2256,Product,Oil & Acrylic Brush Series 222 No. 14,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_04808816dda4490e913f6aedda988b1c~mv2.jpg;cb807d_9cd2ff1fd8014351a4efa3b7c177db4d~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922214,,5.6,,true,PERCENT,0.0,6,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2257,Product,Oil & Acrylic Brush Series 222 No. 16,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_056423e7e83344199f5631ef0e7fdb39~mv2.jpg;cb807d_77c8a7c9bcaa48d388ee301c8719ce6c~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922216,,7.05,,true,PERCENT,0.0,16,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2258,Product,Oil & Acrylic Brush Series 222 No. 18,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_a3c31744463c4bcd84f698dbdda5ba16~mv2.jpg;cb807d_ea1120bcede14d9da399105a4d25a046~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922218,,9.3,,true,PERCENT,0.0,6,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2259,Product,Oil & Acrylic Brush Series 222 No. 20,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_69b25a248f2e405eb2614c9eee57790e~mv2.jpg;cb807d_4a64d6f55765493cb63afbc9b0314891~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922220,,10.56,,true,PERCENT,0.0,6,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2260,Product,Oil & Acrylic Brush Series 222 No. 24,"For each type of paint there is a suitable Talens brush or painting knife! Practical basic brushes, available individually and in handy sets. For expressive, well-structured work with oil and acrylic colours.The size in inches indicates the width of the hair bundle.",cb807d_e28d89c1f88a457cafb04132d5fc6b94~mv2.jpg;cb807d_777a4b31dfed4cbdb917b9129210182f~mv2.png;cb807d_cb47f3bab7f6446ca602dd2046a85c87~mv2.png,Brushes & Painting Tools;TALENS;Brushes - oil / acrylic,TA90922224,,11.58,,true,PERCENT,0.0,5,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS
AMS2261,Product,Watercolour Brush Set | Series 110 no. 6-10-12,"Rembrandt brushes have a large choice of hair types of the highest quality. A perfect setting of hair bundle. Rembrandt brushes are made with traditional craftsmanship and the greatest care.",a2f1f4_91039a8d8b0c475c8765e6cc57f2835c~mv2.jpg;a2f1f4_3141eaeb1ca74abf96cfad842e83906d~mv2.png;a2f1f4_d95297cff1ed4d078b8ebb9ca2645bb4~mv2.png,Brushes & Painting Tools;Brushes - watercolour;REMBRANDT,TA90911034,,69.63,,true,PERCENT,0.0,6,,26.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS2262,Product,Watercolour Brush Set | Series 191 no. 000-0-2,"Crafted with care and shaped by hand, the watercolour brushes in this set have a flexible hair bundle resistant to wear. The golden synthetic hair bundle can absorb a large amount of water and has a round shape with a very fine tip for detailed working. The hair bundle widths of the brushes included are 1.6 mm, 2.2 mm and 2.9 mm.",a2f1f4_a09cbbe9b69a477687597e18f222df6e~mv2.jpg;a2f1f4_232ae17dbb4e44c080d3d29654314c83~mv2.png;a2f1f4_efe2c4e85bee4ef09f39d1c14bd01317~mv2.png,VAN GOGH;Brushes & Painting Tools;Brushes - watercolour,TA90919132,,12.13,,true,PERCENT,0.0,6,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAN GOGH
AMS2263,Product,Watercolour Brush Set | Series 191 no. 4-8-12,"Crafted with care and shaped by hand, the watercolour brushes in this set have a flexible hair bundle resistant to wear. The golden synthetic hair bundle can absorb a large amount of water and has a round shape with a very fine tip for detailed working. The hair bundle widths of the brushes included are 3.3 mm, 5.7 mm and 8.1 mm.",a2f1f4_60d6ab56adc047dcb205d957213eb368~mv2.jpg;a2f1f4_2e4b3817394b4713b471906234ffdb26~mv2.png;a2f1f4_5165761ed0d34a53a2b6aa52485e06f2~mv2.png,VAN GOGH;Brushes & Painting Tools;Brushes - watercolour,TA90919133,,17.67,,true,PERCENT,0.0,5,,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAN GOGH
AMS2264,Product,Watercolour Brush Set | Series 191 no. 10-18-24,"Crafted with care and shaped by hand, the watercolour brushes in this set have a flexible hair bundle resistant to wear. The golden synthetic hair bundle can absorb a large amount of water and has a round shape with a very fine tip for detailed working. The hair bundle widths of the brushes included are 6.6 mm, 20.6 mm and 13.3 mm.",a2f1f4_1f7b431f547743b1894098d59367c1d1~mv2.jpg;a2f1f4_667cb3f6b16446f49ecbb69a7115d292~mv2.png;a2f1f4_f5105933f9d14587a683f39fed73e753~mv2.png,VAN GOGH;Brushes & Painting Tools;Brushes - watercolour,TA90919134,,22.61,,true,PERCENT,0.0,6,,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAN GOGH
AMS2265,Product,Watercolour Brush Set Polyester | 3 Brushes,"One set of brushes for all types of paints from Talens Art Creation!This set of three polyester brushes can absorb a lot of water, which makes them suitable for highly thinned paints such as watercolours,inks and gouache. The brushes are made of synthetic fibres (polyester): the strength and resiliency of polyester make them great for oils and acrylics too.The set contains the following types and sizes: two round brushes in sizes 6 and 8 and a flat liner brush in size 5/8.",12340a_54d4910924634333bb34758a7840f368~mv2.png;a2f1f4_bd9d8fb7f7d84cefbf5e0b43d94b114f~mv2.png;a2f1f4_794df91763a046a1aec0e290001d8873~mv2.png,Brushes & Painting Tools;Brushes - watercolour;TALENS ART CREATION,TA9099133M,,4.85,,true,PERCENT,0.0,0,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS ART CREATION
AMS2266,Product,Watercolour Brush Set Polyester | 3 Round Brushes,"This set of 3 polyester brushes by Talens Art Creation can absorb a lot of water, which makes it suitable for highly thinned paints such as watercolours and inks. The set contains the following types and sizes: 3 round brushes in sizes 4, 6 and 8.Filament brushes consist of synthetic fibres (polyester) and are suitable for all types of paint. Due to the strength and resiliency of polyester, filament brushes are highly suited for oil and acrylic colours. As the filament brush absorbs moisture well, it is also suited for watercolour and gouache.",a2f1f4_940a7b526d4840a197376589e68c51ef~mv2.png;a2f1f4_238810de6acd4f38b99f6eeaa34e4f37~mv2.png;a2f1f4_868509bd9aca43b8adf59229cc0f42fe~mv2.png,Brushes & Painting Tools;Brushes - watercolour;TALENS ART CREATION,TA9099123M,,4.84,,true,PERCENT,0.0,0,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALENS ART CREATION
